4167349-	1		10	Tue Apr 08 16:42:54 +0800 2014			3697124254248908	3697124254248908				3697124254248908	0			5	<a href=" rel="nofollow">微博 weibo.com</a>	回复@白马非马啦啦啦:拙！笔误，谢 //@白马非马啦啦啦:是掘还是拙？ //@费明微博:会去上海的 //@Grace_TraCy: //@顾怡轩: @我爱网球F1 @Grace_TraCy @化妆品的DNA @方圳海_临云居士 @碧波的2012 来沪早日 //@费明微博:你不要酱紫行不行？@二哥哥窜 //@冬瓜豆腐虾: //@二哥哥窜访暖香坞:【铊的碎片】！			1463781912	00	3696812768607400	1397729526270
4167350-	0		0	Tue Apr 01 10:57:24 +0800 2014			3694500590930605	3694500590930605				3694500590930605	0			2	<a href=" rel="nofollow">微博 weibo.com</a>	//@刘毅: //@LifeTime:回复@河岸围观:马来西亚雷达数据即使及时公布至多把南中国海乱找改成了马六甲外海乱找。真正方向性决策是英国卫星数据的计算结果出来确定了飞行轨迹的可能，大体确定南印度洋搜寻重点。所以，马来西亚政府笨拙的调查和协调能力，使他们活该背上了很多阴谋论骂名。			1463781912	00	3694485730764109	1397729526270
4167351-	0		0	Tue Mar 25 13:19:25 +0800 2014			3691999619950688	3691999619950688				3691999619950688	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	戏剧是文学的一个品种。瑞典文学院说西祠贾雨村言: 吕老师自戏剧诞生，文学就是作为审美资源的来源之一融入作为整一的戏剧之中了，这一融入过程可视为＂消解＂又不可视为＂消解＂。因为文学融入戏剧的过程即逐步取消其独立审美价值的过程，但同时又使得戏剧的其他部分日益增加原来由文学来承载的＂诗意			1463781912	00	3691980183633156	1397729526270
4167352-	0		1	Mon Mar 24 11:26:06 +0800 2014			3691608711016532	3691608711016532				3691608711016532	0			9	<a href=" rel="nofollow">微博 weibo.com</a>	//@马携木蹼火: 少用不用为好吧			1463781912	00	3691593833636443	1397729526270
4167353-	1		4	Sun Mar 23 17:10:39 +0800 2014			3691333031902753	3691333031902753				3691333031902753	0			48	<a href=" rel="nofollow">微博 weibo.com</a>	//@山高路远N: //@网上虱子: 看来律师是个高风险的职业，替人伸张正义，自己却落个深陷牢笼，何为法治中国？//@崔小平律师: //@陈-信滔://@江O淳: [话筒]//@南方王爱忠: 关注四位律师被非法关押。			1463781912	00	3691293068288516	1397729526271
4167354-	0		0	Mon Apr 07 19:53:44 +0800 2014			3696809891179944	3696809891179944				3696809891179944	0			1	<a href=" rel="nofollow">微博 weibo.com</a>	转发微博			1463781912	00	3696800383095120	1397729526271
4167355-	3		5	Thu Apr 17 09:05:29 +0800 2014			3700270632423017	3700270632423017				3700270632423017	0			21	<a href=" rel="nofollow">微博 weibo.com</a>	//@私家野史: [哈哈]			1463781912	00	3700139681671123	1397729526271
4167356-	2		0	Wed Apr 16 23:06:02 +0800 2014			3700119775579606	3700119775579606				3700119775579606	0			4	<a href=" rel="nofollow">微博 weibo.com</a>	转发微博			1463781912	00	3700119695877219	1397729526271
4167357-	2		1	Mon Apr 07 10:14:50 +0800 2014			3696664206128381	3696664206128381				3696664206128381	0			1	<a href=" rel="nofollow">微博 weibo.com</a>	//@二哥哥窜访暖香坞: 截屏做得相当精准，八帧画面速写【鼻塞狂人】，这是技术的态度。			1463781912	00	3696495292871187	1397729526272
4167358-	0		0	Sun Mar 23 21:11:28 +0800 2014			3691393635447966	3691393635447966				3691393635447966	0			2	<a href=" rel="nofollow">微博 weibo.com</a>	转发微博			1463781912	00	3691392607969953	1397729526272
