1512552-	0		0	Tue Mar 08 19:26:22 +0800 2011			7243051137	7243051137				2011103082700906718	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	回复@梓童儿:在我们这里，三八为爱称，特指有想法爱说爱动活跃的美女 //@梓童儿:吃饺子可以，要喊她们女女，哪能直呼3*8呢？豪爽哒成都女呀！			1706742730	00	7241753689	1397722073975
1512553-	0		3	Wed Feb 20 08:35:34 +0800 2013			3547697812167093	3547697812167093				3547697812167093	0			1	<a href=" rel="nofollow">iPhone客户端</a>	2月19日，地震、车祸。五星红旗！2月20日#早安签到#~~~			1706742730	00	0	1397722073976
1512554-	0		1	Thu Sep 01 12:23:22 +0800 2011			3352790467910194	3352790467910194				3352790467910194	0		#	2	<a href=" rel="nofollow">皮皮时光机</a>	�图-关汉卿骑电摩、、、、、、、太油菜了，把握趋势的高手！			1706742730	00	0	1397722073976
1512555-	0		0	Sun May 08 22:46:05 +0800 2011			10320266361	10320266361				5604356646027431327	0			0	<a href=" rel="nofollow">iPhone客户端</a>	回复 @迟疑一下:你也算半个文轩人罗噢 //@迟疑一下:文轩都是英勇汉，我们不怕			1706742730	00	10319806959	1397722073976
1512556-	0		0	Mon Sep 16 08:01:05 +0800 2013			3623065809996138	3623065809996138				3623065809996138	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	新成语，涨姿势~~~			1706742730	00	0	1397722073977
1512557-	0		0	Fri Apr 12 08:25:18 +0800 2013			3566177009404816	3566177009404816				3566177009404816	0			0	<a href=" rel="nofollow">iPhone客户端</a>	2-2-2-1-3-1--2-1-2-3-2-7-6-5-6-1-5-3-2---一早上起来就不自觉哼这个？是有多么不吉利啊！阿弥陀佛~~六字真言~~五星红旗~~~			1706742730	00	0	1397722073977
1512558-	0		1	Thu Sep 01 07:23:21 +0800 2011			3352714966314623	3352714966314623				3352714966314623	0			2	<a href=" rel="nofollow">皮皮时光机</a>	鲁迅:我发了两条微博,一条是转发,另一条还是转发。徐志摩:轻轻地,我转了,正如我轻轻地发,轻轻地点一点鼠标,不放过一个微博。爱迪生:明星的微博＝99%的口水 1%的诽闻。泰戈尔：世界上最遥远的距离不是生与死，而是我关注了你，你却不知道。拿破仑：不想转微博的粉丝不是好粉丝。			1706742730	00	0	1397722073977
1512559-	0		0	Fri May 06 10:52:44 +0800 2011			10170114084	10170114084				5603430646960765103	0			0	<a href=" rel="nofollow">iPhone客户端</a>	转起来！悲壮需要沉淀与表达！			1706742730	00	10169424364	1397722073978
1512560-	0		0	Fri Jun 10 13:58:39 +0800 2011			12071449326	12071449326				5616466538246527749	0			0	<a href=" rel="nofollow">云中书城</a>	#《外国音乐名作快读》#陈康平 @四川文艺出版社    康平，你还是要上下微博哟！			1706742730	00	0	1397722073978
1512561-	0		10	Fri Sep 09 22:56:57 +0800 2011			3355849016116925	3355849016116925				3355849016116925	0		#	3	<a href=" rel="nofollow">微博 weibo.com</a>	沙发还不错，舒适的读书会主持人～～～秋风秋雨秋天凉，正是读书好时光。明月几时有，把酒问青天，不问天上宫阙，今朝聚文轩。			1706742730	00	0	1397722073978
