2407272-	0		0	Fri Apr 11 16:25:49 +0800 2014			3698207123106629	3698207123106629				3698207123106629	0			0	<a href=" rel="nofollow">三星GALAXY S4</a>	喜欢镜头杯子@灿悠悠 @妮妮佳			1547243072	00	3698188860547037	1397724639111
2407273-	0		0	Mon Nov 18 22:35:30 +0800 2013			3646116299996919	3646116299996919				3646116299996919	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	以后国内游就照着这个吃了！			1547243072	00	3646107836341178	1397724639111
2407274-	0		0	Wed Jan 29 08:06:44 +0800 2014			3671989593814360	3671989593814360				3671989593814360	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	腊月二十九 小除夕别岁焚天香			1547243072	00	3671988184759931	1397724639111
2407275-	0		0	Wed Jan 22 13:29:14 +0800 2014			3669534038297728	3669534038297728				3669534038297728	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	《熊出没之夺宝熊兵》国产动画~~@妮妮佳 @左撇子企鹅 @风再起时Cynthia			1547243072	00	3667708228666039	1397724639112
2407276-	0		0	Fri Mar 07 08:08:06 +0800 2014			3685398288615069	3685398288615069				3685398288615069	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	便宜机票，住宿，旅行用品比如背包，头巾等等都可以哇			1547243072	00	3685069413230395	1397724639112
2407277-	0		0	Sat Nov 30 12:34:27 +0800 2013			3650313695069241	3650313695069241				3650313695069241	0		#	3	<a href=" rel="nofollow">Android客户端</a>	今天天气不错，阳光温暖，风不大，朋友们别宅家里了，出门走起			1547243072	00	0	1397724639112
2407278-	0		0	Sat Dec 14 17:17:12 +0800 2013			3655458281412956	3655458281412956				3655458281412956	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	癌细胞最爱缠上谁			1547243072	00	3655374848283189	1397724639113
2407279-	0		0	Mon Dec 30 20:23:32 +0800 2013			3661303379595461	3661303379595461				3661303379595461	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	支持北京移动10086热线@妮妮佳 @青草原原			1547243072	00	3656060335970957	1397724639113
2407280-	0		0	Tue Sep 17 21:02:55 +0800 2013			3623624952581707	3623624952581707				3623624952581707	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	刀、枪、剑、戟、斧、钺、钩、叉@妮妮佳 @左撇子企鹅 @幸运的香百合			1547243072	00	3623544623329459	1397724639113
2407281-	0		0	Fri Sep 06 22:00:52 +0800 2013			3619653273809308	3619653273809308				3619653273809308	0			0	<a href=" rel="nofollow">Android客户端</a>	[嘻嘻]			1547243072	00	3619555228504263	1397724639114
2407282-	0		0	Fri Jan 24 22:42:36 +0800 2014			3670398073722704	3670398073722704				3670398073722704	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	#关注博纳，‘马上’看电影#《一代宗师》《窃听风云3》等是我比较喜欢的作品,情节吸引人,画面也很美,期待更好的作品			1547243072	00	3669496021358965	1397724639114
