4151961-	0		2	Wed Aug 01 23:33:22 +0800 2012			3474359014125488	3474359014125488				3474359014125488	0			2	<a href=" rel="nofollow">微博 weibo.com</a>	两位目前最顶尖的女子乒乓球运动员进入奥运会决赛，本来是应该是一场完美的比赛，愚蠢的裁判让整个比赛变了味道，不知道赛事委员会是用什么标准安排决赛裁判的？难道之前没有裁判看到过丁宁的下蹲式发球吗？？			2134951773	00	0	1397729481334
4151962-	0		0	Sun Aug 05 10:22:25 +0800 2012			3475609516485173	3475609516485173				3475609516485173	0			0	<a href=" rel="nofollow">iPhone客户端</a>	在奥运会上谈价值观？下一步是否要和谐全世界呀？多少年了，不是只价值、不讲价值观吗？ //@波波想遛弯:姚明给李永波上堂课  //@土摩托: 一个人的生活经历，基本上决定了他的价值观。			2134951773	00	3475475798602664	1397729481334
4151963-	0		1	Thu Feb 07 10:57:47 +0800 2013			3543022564229225	3543022564229225				3543022564229225	0			3	<a href=" rel="nofollow">三星Galaxy Note II</a>	回复@2B青年么欢乐:看看这届政府能有什么作为！ //@2B青年么欢乐:国家深谙“先死人，后治理”的道理			2134951773	00	3543020957503584	1397729481335
4151964-	0		0	Thu Apr 05 11:24:26 +0800 2012			3431413804112959	3431413804112959				3431413804112959	0			0	<a href=" rel="nofollow">iPad客户端</a>	某些国家也试图输出价值观念，可怜的是，这些价值观，他们自己都不相信，例如：改革开放。//@李佩钰:当一个国家可以输出价值观和管理方法时，它才是真正的强国！大家觉得呢?//@心理学者:美国的发达，原因之一美国人非常重视统计，开国总统华盛顿，能统计出，一英亩地，种多少粒，小麦。非常精确。统计			2134951773	00	3431339958943551	1397729481335
4151965-	0		1	Thu Feb 16 16:19:15 +0800 2012			3413730999775598	3413730999775598				3413730999775598	0			1	<a href=" rel="nofollow">微博 weibo.com</a>	一个伟大的故事，总统早上也不厌其烦的这样,他说这种故事“已经超越了体育本身。”既然美国总统都这么说了，我们的副主席也应该到现场看看林书豪的比赛，更何况是能攀上去亲戚的呀！！ 震惊白宫，震惊总统，林书豪的故事没有终点，一切才刚刚开始。			2134951773	00	0	1397729481335
4151966-	0		2	Sun May 27 11:12:28 +0800 2012			3450254965434851	3450254965434851				3450254965434851	0			1	<a href=" rel="nofollow">iPhone客户端</a>	真正的团队精神！ //@新浪NBA:【隆多18+10+10生死时刻挺身救主】 当皮尔斯被罚下时，隆多站出来连得。当隆多投进可能是决定系列赛胜负的那记三分时，皮尔斯跪拜！！为自己身上的球衣战斗！为队友而战！			2134951773	00	3450247466000788	1397729481336
4151967-	0		3	Tue Jan 24 22:45:25 +0800 2012			3405493248528886	3405493248528886				3405493248528886	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	白羊加油！！			2134951773	00	3405488618203233	1397729481336
4151968-	0		0	Sun Jan 29 16:26:17 +0800 2012			3407209778645762	3407209778645762				3407209778645762	0			0	<a href=" rel="nofollow">iPhone客户端</a>	�慕的很！什么时候用一次巴黎置换澳洲！哈哈！			2134951773	00	3407207733692689	1397729481336
4151969-	0		4	Mon Dec 10 11:08:39 +0800 2012			3521644410179921	3521644410179921				3521644410179921	0			3	<a href=" rel="nofollow">iPad客户端</a>	有些干部无知狭隘很正常，问题是，知道说错话了，道个歉总可以吧？			2134951773	00	3521451720157801	1397729481336
4151970-	0		0	Thu Nov 15 11:50:20 +0800 2012			3512595203769264	3512595203769264				3512595203769264	0			0	<a href=" rel="nofollow">iPhone客户端</a>	出来了 //@李三哥代表:真快啊  //@真老顽童:新华社十八大快讯：党的十八届一中全会选举习近平、李克强、张德江、俞正声、刘云山、王岐山、张高丽为中央政治局常委。  //@真老顽童: 开饭啦～～～～			2134951773	00	3512586148511027	1397729481337
4151971-	2		1	Sun Jul 14 07:58:17 +0800 2013			3599872281911500	3599872281911500				3599872281911500	0			13	<a href=" rel="nofollow">三星Galaxy Note II</a>	这是我看到这位经济学家说的最有价值的一句话！ //@能能999999: //@seesawso:  //@林萍在日本:可以先拿足协试试。。。  //@电影人陈宇:[思考]是否是制度限制行业发展？			2134951773	00	3599176959048403	1397729481337
4151972-	0		0	Thu Apr 19 13:48:11 +0800 2012			3436523414213268	3436523414213268				3436523414213268	0			1	<a href=" rel="nofollow">iPad客户端</a>	进入前100应该能理解，成为第一有点过吧！			2134951773	00	3436522609259262	1397729481337
